archivo,fecha,hora,nombre,prueba
cuadriculas/G02_semana_2.xlsx,2026-10-09,19:00,Hugo F.,0
cuadriculas/G02_semana_2.xlsx,2026-10-05,20:00,Iván M.,0
cuadriculas/G02_semana_2.xlsx,2026-10-05,20:00,Paula M.,1
cuadriculas/G02_semana_2.xlsx,2026-10-09,20:00,Bruno G.,0
cuadriculas/G02_semana_2.xlsx,2026-10-09,20:00,Daniel L.,0
cuadriculas/G02_semana_2.xlsx,2026-10-10,20:00,Óscar F.,0
cuadriculas/G02_semana_2.xlsx,2026-10-10,20:00,Raúl F.,1
cuadriculas/G02_semana_2.xlsx,2026-10-10,20:00,Noelia G.,0
cuadriculas/G02_semana_2.xlsx,2026-10-10,20:00,Marcos M.,0
cuadriculas/G02_semana_2.xlsx,2026-10-08,21:00,Marta L.,0
cuadriculas/G02_semana_2.xlsx,2026-10-09,21:00,Bruno G.,0
cuadriculas/G02_semana_2.xlsx,2026-10-09,21:00,Carla G.,0
cuadriculas/G02_semana_2.xlsx,2026-10-09,21:00,Iván M.,0
cuadriculas/G02_semana_2.xlsx,2026-10-10,21:00,Lucía L.,0
cuadriculas/G02_semana_2.xlsx,2026-10-10,21:00,Paula L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-01,18:00,Óscar M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-01,18:00,Javier G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-01,19:00,Irene G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-01,20:00,Marcos L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-01,20:00,Álvaro L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-01,20:00,Sergio M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-02,11:00,Nuria L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-02,11:00,Laura F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-02,18:00,Óscar L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-02,18:00,Bruno G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-02,18:00,Beatriz M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-02,20:00,Hugo L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-03,18:00,Sara G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-03,18:00,Martina G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-03,18:00,Bruno M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-03,19:00,Marta G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-03,19:00,Raquel G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-03,19:00,Andrea L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-03,20:00,Bruno F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-04,11:00,Raúl G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-04,19:00,Carla G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-04,20:00,Irene G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-04,20:00,Bruno L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-05,11:00,Íker M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-05,11:00,Inés L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-05,11:00,Marcos F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-05,18:00,Lucía L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-05,18:00,Hugo G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-05,18:00,Óscar F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-05,19:00,Óscar M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-05,20:00,Tomás G.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-06,19:00,Laura F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-06,19:00,Nuria L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-06,20:00,Elena F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-06,20:00,Álvaro F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,11:00,Íker F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,11:00,Marta M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,11:00,Sofía L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,18:00,Raúl L.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,18:00,Bruno M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,18:00,Adrián M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,19:00,Bruno M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,20:00,Hugo F.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,20:00,Bruno M.,0
cuadriculas/G03_transpuesta_2.xlsx,2026-10-07,20:00,Gonzalo F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,10:00,Hugo F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,18:30,Jorge M.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,10:00,Sofía M.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,10:00,Irene G.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,18:30,Martina F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,20:30,Álvaro L.,1
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,10:00,Daniel L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,18:30,Carla M.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-01,20:30,Marcos F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-02,18:30,Claudia L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-02,20:30,Sofía L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-02,18:30,Carla F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-02,19:30,Pablo L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-02,20:30,Pablo L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-02,18:30,Laura G.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-02,19:30,Raquel G.,1
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-03,10:00,Adrián M.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-03,10:00,Noelia M.,1
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-03,18:30,Alba L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-03,10:00,Laura L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-03,18:30,Iván L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-04,19:30,Rubén F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-04,18:30,Álvaro M.,1
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-04,20:30,Tomás M.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-04,18:30,Alba F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-04,20:30,Beatriz L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,10:00,Raúl F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,10:00,Diego G.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,19:30,Pablo M.,1
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,20:30,Claudia G.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,19:30,Paula M.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,20:30,Raquel L.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,10:00,Lucía M.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,19:30,Cristina G.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,20:30,Inés F.,0
cuadriculas/G04_hoja_por_dia_2.xlsx,2026-10-05,20:30,Sergio F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-01,19:45,Tomás M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-01,21:00,Javier M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-01,09:30,Noelia M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-01,12:00,Jorge F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-02,19:45,Adrián L.,1
cuadriculas/G01_bloques_3.xlsx,2026-10-02,09:30,Irene G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-02,09:30,Hugo F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-03,19:45,Álvaro M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-03,21:00,Diego M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-03,12:00,Bruno M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-03,21:00,Irene L.,1
cuadriculas/G01_bloques_3.xlsx,2026-10-03,09:30,Alba M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-03,12:00,Andrea G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-03,21:00,Alba L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-03,12:00,Martina F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,12:00,Sofía F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,19:45,Daniel G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,21:00,Javier G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,12:00,Raúl F.,1
cuadriculas/G01_bloques_3.xlsx,2026-10-05,19:45,Jorge L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,21:00,Inés G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,12:00,Bruno F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,19:45,Adrián M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,09:30,Jorge G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,12:00,Hugo G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-05,19:45,Daniel M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,21:00,Laura M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,09:30,Óscar F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,12:00,Paula G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,09:30,Elena F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,12:00,Alba L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,09:30,Inés L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,12:00,Lucía G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,12:00,Claudia L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,19:45,Mario L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-06,21:00,Paula G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-07,09:30,Irene G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-07,19:45,Tomás F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-07,21:00,Andrea L.,1
cuadriculas/G01_bloques_3.xlsx,2026-10-07,09:30,Marcos M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-07,19:45,Víctor G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-07,09:30,Álvaro G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-07,19:45,Nuria G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-08,09:30,Mario F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-08,12:00,Sara F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-08,21:00,Noelia L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-08,21:00,Mario F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-08,12:00,Noelia L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-08,21:00,Nerea L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-09,12:00,Laura M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-09,19:45,Noelia F.,1
cuadriculas/G01_bloques_3.xlsx,2026-10-09,09:30,Cristina L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-09,19:45,Marta G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,19:45,Nuria L.,1
cuadriculas/G01_bloques_3.xlsx,2026-10-10,21:00,Andrea M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,09:30,Cristina M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,12:00,Alba F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,19:45,Mario F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,21:00,Lucía G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,09:30,Lucía L.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,19:45,Óscar G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,09:30,Víctor M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,19:45,Elena F.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-10,21:00,Diego M.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-12,12:00,Daniel G.,0
cuadriculas/G01_bloques_3.xlsx,2026-10-12,12:00,Lucía M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-06,09:00,Marcos G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-06,09:00,Álvaro M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-06,09:00,Lucía F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,09:00,Hugo F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,09:00,Elena L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,09:00,Marta G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,09:00,Iván L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-09,09:00,Álvaro L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-09,09:00,Pablo M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-09,09:00,Alba F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,09:00,Iván M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,09:00,Sergio M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,09:00,Iván L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,09:00,Daniel F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-05,10:00,Javier F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,10:00,Lucía F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,10:00,Marta M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-08,10:00,Sergio L.,1
cuadriculas/G02_semana_3.xlsx,2026-10-08,10:00,Martina F.,1
cuadriculas/G02_semana_3.xlsx,2026-10-09,10:00,Hugo F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-09,10:00,Bruno G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-05,17:00,Sofía L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-06,17:00,Claudia M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,17:00,Cristina L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,17:00,Elena G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,17:00,Gonzalo F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-08,17:00,Pablo M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-09,17:00,Claudia G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-09,17:00,Víctor L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,17:00,Pablo F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,17:00,Marcos G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,17:00,Tomás M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,17:00,Jorge F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-05,18:00,Íker L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-05,18:00,Martina G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-05,18:00,Cristina L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-08,18:00,Elena L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-09,18:00,Adrián F.,1
cuadriculas/G02_semana_3.xlsx,2026-10-10,18:00,Elena F.,1
cuadriculas/G02_semana_3.xlsx,2026-10-10,18:00,Tomás L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,18:00,Cristina M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,18:00,Íker G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-05,20:00,Óscar M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-06,20:00,Tomás F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-06,20:00,Marta L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-06,20:00,Tomás M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-06,20:00,Sergio M.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,20:00,Noelia F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-07,20:00,Lucía L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-08,20:00,Irene G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-08,20:00,Bruno F.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,20:00,Marcos G.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,20:00,Alba L.,0
cuadriculas/G02_semana_3.xlsx,2026-10-10,20:00,Óscar M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-01,11:00,Adrián G.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-01,11:00,Nerea L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-01,11:00,Hugo F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-01,18:00,Tomás L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-01,18:00,Rubén M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-01,18:00,Andrea L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-01,19:00,Adrián M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-02,09:30,Jorge F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-02,09:30,Gonzalo M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-02,11:00,Martina F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-02,11:00,Lucía M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-02,11:00,Beatriz M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-02,19:00,Mario G.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,09:30,Mario M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,09:30,Diego G.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,09:30,Sofía M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,11:00,Marta F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,11:00,Irene F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,11:00,Pablo F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,18:00,Andrea F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,18:00,Iván M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,19:00,Rubén G.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-03,19:00,Marta F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-04,09:30,Alba F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-04,18:00,Iván F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-04,18:00,Gonzalo L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-04,18:00,Cristina L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-04,19:00,Andrea L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-04,19:00,Jorge L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-04,19:00,Sara L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,09:30,Laura F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,09:30,Andrea F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,09:30,Óscar L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,11:00,Tomás L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,11:00,Raúl G.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,11:00,Sofía F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,18:00,Daniel M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,19:00,Sofía M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,19:00,Sara M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-05,19:00,Laura L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,09:30,Tomás F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,09:30,Sofía F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,11:00,Cristina F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,11:00,Lucía L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,11:00,Carla L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,18:00,Hugo L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,18:00,Óscar G.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,18:00,Tomás M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-06,19:00,Bruno F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-07,09:30,Nerea L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-07,09:30,Sara F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-07,11:00,Marcos L.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-07,11:00,Alba M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-07,11:00,Javier M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-07,19:00,Martina G.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-07,19:00,Sergio M.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-07,19:00,Marcos F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-08,11:00,Raquel F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-08,11:00,Óscar G.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-08,18:00,Álvaro F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-08,19:00,Andrea F.,0
cuadriculas/G03_transpuesta_3.xlsx,2026-10-08,19:00,Martina M.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,10:00,Víctor L.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,20:30,Daniel F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,10:00,Paula F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,19:30,Álvaro G.,1
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,19:30,Elena L.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,19:30,Óscar F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,20:30,Adrián G.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,10:00,Irene M.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,19:30,Cristina M.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-01,20:30,Sofía L.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,18:30,Marcos L.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,20:30,Marta F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,18:30,Elena F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,19:30,Iván G.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,20:30,Óscar F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,18:30,Paula F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,19:30,Marcos G.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,20:30,Inés F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,18:30,Diego F.,1
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,18:30,Gonzalo F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,20:30,Daniel F.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-02,19:30,Inés L.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,19:30,Óscar G.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,20:30,Tomás G.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,18:30,Nerea L.,1
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,20:30,Andrea G.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,19:30,Óscar M.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,18:30,Álvaro L.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,19:30,Paula G.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,18:30,Raúl L.,0
cuadriculas/G04_hoja_por_dia_3.xlsx,2026-10-03,19:30,Elena F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-01,12:00,Irene F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-01,18:30,Marcos F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-01,21:00,Inés G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-01,10:45,Javier F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-01,18:30,Claudia G.,1
cuadriculas/G01_bloques_4.xlsx,2026-09-01,10:45,Gonzalo F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-01,12:00,Javier F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-01,18:30,Rubén L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,10:45,Alba F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,12:00,Iván G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,18:30,Nerea G.,1
cuadriculas/G01_bloques_4.xlsx,2026-09-02,10:45,Alba L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,12:00,Marta F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,21:00,Laura F.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,12:00,Laura L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,18:30,Paula G.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,12:00,Raúl L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,21:00,Jorge L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-02,18:30,Óscar L.,1
cuadriculas/G01_bloques_4.xlsx,2026-09-03,12:00,Laura M.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,10:45,Gonzalo L.,0
cuadriculas/G01_bloques_4.xlsx,2026-09-03,12:00,Óscar M.,0
